case_id,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,obstacle_speed,obstacle_heading,legacy_label,legacy_min_h,legacy_controller_error,legacy_case_runtime_s,evolved_label,evolved_min_h,evolved_controller_error,evolved_case_runtime_s
106,0.9199413465706943,1.7801052147098428,0.35676293671173037,0.08795125424017503,0.6239341979301481,3.1373288582229177,Fail,-0.11835626512765884,False,0.4873043760017026,Fail,-0.11352381855249405,False,1.055300249980064
107,1.4785250582600615,2.1026634389924608,0.4026561139819009,0.2286062058661842,0.16328339794393168,-0.30968832528711276,Fail,-0.1318466067314148,False,0.274704917013878,Pass,0.53536456823349,False,1.0595057500177063
108,0.963898656009378,0.6463996577538298,0.8461818214683839,0.740657538191372,0.554282449916091,0.20240030653847318,Fail,-0.6700911521911621,False,0.2140783760114573,Fail,-0.05079662799835205,False,1.9225912499823608
109,2.256723436716652,0.12819382795295708,0.8384163722247181,2.4006255205547626,1.0676748149348088,-2.4759613300128,Fail,-0.4945670962333679,False,0.31213162501808256,Pass,0.2638357877731323,False,0.9570740420022048
110,1.5448220883215757,0.05038399768631796,0.822138601903095,-2.2111571201825675,0.781467694921232,-2.5276428968475546,Fail,-0.4834171533584595,False,0.22754691701265983,Pass,0.08504903316497803,False,0.9655596249795053
111,0.9561993665812839,0.6024646678346892,0.5062618170743487,-0.8496906462927423,0.4314889597576545,-0.3353955294421853,Fail,-0.04597431421279907,False,0.5445770419901237,Pass,0.4975574314594269,False,2.116887668002164
112,1.2150335411598634,0.36350945044968275,0.8834184787788318,0.1967752167268757,0.1851311253547793,1.2491864324414266,Fail,-0.6854283213615417,False,0.38169512499007396,Pass,0.3300228714942932,False,1.6151587089989334
113,2.003939156674454,0.695839105020008,0.5374905899896133,0.625780652873893,0.6060283604921675,-2.9190401956780927,Fail,-0.1886751651763916,False,0.31646537501364946,Pass,0.8485231995582581,False,1.2545716669992544
114,2.654900791848241,2.4192753873833768,0.4447047135385791,0.12409854604075932,0.4335423655684127,2.458489930322945,Fail,-0.1498773992061615,False,0.3078840840025805,Pass,1.1234512329101562,False,1.5291120409965515
115,1.525075410865418,1.8507849559744793,0.8136358589238286,-0.09654642886721643,0.5356619471897537,-1.1409577530581463,Fail,-0.5542489290237427,False,0.58276529199793,Pass,0.24601143598556519,False,1.3352547090034932
116,0.984258803181612,1.8021159742898791,0.812746550249836,1.6905665965821584,0.7006263206210651,-1.7031626149515893,Fail,-0.6456326842308044,False,0.2654702500149142,Pass,0.2257738709449768,False,1.1361713339865673
117,0.9192248899763203,0.26026199436243236,0.8151156187537416,0.681386128339657,0.7362715859929645,1.6333413632779719,Fail,-0.34312930703163147,False,0.2691447499964852,Pass,0.12449997663497925,False,1.358611125004245
118,1.521144763161265,2.003613893929617,0.789692885184821,-0.8008952415649122,0.44935351920940786,-0.00944189870495693,Fail,-0.5240174531936646,False,0.2796399589860812,Fail,-0.11781221628189087,False,1.172326959000202
119,1.4700862553178098,1.400559829392526,0.8973165568217529,-2.6409980576767356,0.5036283096468871,-0.035958685335945706,Fail,-0.8032726049423218,False,0.23538287600968033,Pass,0.10378056764602661,False,0.9528915830014739
120,2.7035874907378497,1.953091974992278,0.4929645893670309,-2.815795715233974,0.6456770696470245,-0.8992276823099692,Fail,-0.1822432279586792,False,0.28857929198420607,Pass,0.5331988334655762,False,1.1816842510015704
121,1.1502358864594655,0.5617452888159715,0.6899659782597951,1.5991129604741152,0.6022247277478244,-1.7852383276111614,Fail,-0.40485063195228577,False,0.29897791700204834,Pass,0.4307793378829956,False,37.78256889298791
122,2.28190287576219,0.058197831236243835,0.4931325802426528,2.6395948861693865,0.7364872981863679,-0.20250721353079415,Fail,-0.23529641330242157,False,0.20536691701272503,Pass,0.23414364457130432,False,0.904200499993749
