case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
110,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.594549,1.635066,0.451144,0.039933,initial_heading_error,0.039933,0.824600,0.784667,True
110,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.594549,1.635066,0.451144,0.039933,initial_heading_error,0.039933,-1.058400,1.098333,True
112,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,0.983538,0.410616,0.614498,-0.015883,initial_heading_error,-0.015883,0.824600,0.840483,True
112,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,0.983538,0.410616,0.614498,-0.015883,initial_heading_error,-0.015883,-1.058400,1.042517,True
116,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.241881,2.113719,0.955495,-0.471958,initial_heading_error,-0.471958,-1.058400,0.586442,True
116,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.241881,2.113719,0.955495,-0.471958,initial_heading_error,-0.471958,0.824600,1.296558,True
118,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.499494,1.274577,0.966565,-0.473525,initial_heading_error,-0.473525,-1.058400,0.584875,True
118,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.499494,1.274577,0.966565,-0.473525,initial_heading_error,-0.473525,0.824600,1.298125,True
119,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.919012,1.449025,0.488891,-0.248179,initial_heading_error,-0.248179,-1.058400,0.810221,True
119,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.919012,1.449025,0.488891,-0.248179,initial_heading_error,-0.248179,0.824600,1.072779,True
120,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.243629,2.485745,0.608604,0.437445,initial_heading_error,0.437445,0.824600,0.387155,True
120,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.243629,2.485745,0.608604,0.437445,initial_heading_error,0.437445,-1.058400,1.495845,True
121,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.586079,0.203286,0.863716,-1.025993,initial_heading_error,-1.025993,-1.058400,0.032407,True
121,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.586079,0.203286,0.863716,-1.025993,initial_heading_error,-1.025993,0.824600,1.850593,True
122,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.833775,1.507590,0.697107,-0.042422,initial_heading_error,-0.042422,0.824600,0.867022,True
122,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.833775,1.507590,0.697107,-0.042422,initial_heading_error,-0.042422,-1.058400,1.015978,True
124,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.481280,0.235015,0.930706,-0.601956,initial_heading_error,-0.601956,-1.058400,0.456444,True
124,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.481280,0.235015,0.930706,-0.601956,initial_heading_error,-0.601956,0.824600,1.426556,True
125,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.132618,0.576050,0.881611,-0.638766,initial_heading_error,-0.638766,-1.058400,0.419634,True
125,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.132618,0.576050,0.881611,-0.638766,initial_heading_error,-0.638766,0.824600,1.463366,True
127,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.503031,1.493126,0.924033,-0.869001,initial_heading_error,-0.869001,-1.058400,0.189399,True
127,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.503031,1.493126,0.924033,-0.869001,initial_heading_error,-0.869001,0.824600,1.693601,True
128,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.172887,0.093413,0.459695,-0.214832,initial_heading_error,-0.214832,-1.058400,0.843568,True
128,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.172887,0.093413,0.459695,-0.214832,initial_heading_error,-0.214832,0.824600,1.039432,True
129,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.729362,0.650237,0.945126,-0.884670,initial_heading_error,-0.884670,-1.058400,0.173730,True
129,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.729362,0.650237,0.945126,-0.884670,initial_heading_error,-0.884670,0.824600,1.709270,True
130,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.534369,1.329564,0.775429,-0.355914,initial_heading_error,-0.355914,-1.058400,0.702486,True
130,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.534369,1.329564,0.775429,-0.355914,initial_heading_error,-0.355914,0.824600,1.180514,True
134,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.300665,1.026754,0.619559,-0.610150,initial_heading_error,-0.610150,-1.058400,0.448250,True
134,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.300665,1.026754,0.619559,-0.610150,initial_heading_error,-0.610150,0.824600,1.434750,True
137,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.249170,2.481713,0.695741,-0.311067,initial_heading_error,-0.311067,-1.058400,0.747333,True
137,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.249170,2.481713,0.695741,-0.311067,initial_heading_error,-0.311067,0.824600,1.135667,True
138,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.478397,0.256878,0.838429,0.033122,initial_heading_error,0.033122,0.824600,0.791478,True
138,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.478397,0.256878,0.838429,0.033122,initial_heading_error,0.033122,-1.058400,1.091522,True
140,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.874092,1.468038,0.704335,-0.444419,initial_heading_error,-0.444419,-1.058400,0.613981,True
140,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.874092,1.468038,0.704335,-0.444419,initial_heading_error,-0.444419,0.824600,1.269019,True
142,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.342920,0.231216,0.599847,0.147611,initial_heading_error,0.147611,0.824600,0.676989,True
142,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.342920,0.231216,0.599847,0.147611,initial_heading_error,0.147611,-1.058400,1.206011,True
145,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.806603,0.569908,0.947959,0.026136,initial_heading_error,0.026136,0.824600,0.798464,True
145,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.806603,0.569908,0.947959,0.026136,initial_heading_error,0.026136,-1.058400,1.084536,True
146,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.754973,1.140316,0.977125,-0.660143,initial_heading_error,-0.660143,-1.058400,0.398257,True
146,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.754973,1.140316,0.977125,-0.660143,initial_heading_error,-0.660143,0.824600,1.484743,True
147,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.461495,1.011354,0.789132,0.191808,initial_heading_error,0.191808,0.824600,0.632792,True
147,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.461495,1.011354,0.789132,0.191808,initial_heading_error,0.191808,-1.058400,1.250208,True
148,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.258873,1.453441,0.856688,-0.448997,initial_heading_error,-0.448997,-1.058400,0.609403,True
148,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.258873,1.453441,0.856688,-0.448997,initial_heading_error,-0.448997,0.824600,1.273597,True
150,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.091597,1.606035,0.442171,0.122200,initial_heading_error,0.122200,0.824600,0.702400,True
150,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.091597,1.606035,0.442171,0.122200,initial_heading_error,0.122200,-1.058400,1.180600,True
152,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.307087,2.350891,0.626196,0.370277,initial_heading_error,0.370277,0.824600,0.454323,True
152,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.307087,2.350891,0.626196,0.370277,initial_heading_error,0.370277,-1.058400,1.428677,True
154,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.927460,1.290415,0.847603,-0.232162,initial_heading_error,-0.232162,-1.058400,0.826238,True
154,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.927460,1.290415,0.847603,-0.232162,initial_heading_error,-0.232162,0.824600,1.056762,True
155,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.414083,1.544698,0.650236,0.202400,initial_heading_error,0.202400,0.824600,0.622200,True
155,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,2.414083,1.544698,0.650236,0.202400,initial_heading_error,0.202400,-1.058400,1.260800,True
156,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.691818,0.022338,0.716965,-0.788545,initial_heading_error,-0.788545,-1.058400,0.269855,True
156,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.691818,0.022338,0.716965,-0.788545,initial_heading_error,-0.788545,0.824600,1.613145,True
157,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0574,1.239814,0.911919,0.583723,-0.335396,initial_heading_error,-0.335396,-1.058400,0.723004,True
