case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
110,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.594549,1.635066,0.451144,0.039933,initial_heading_error,0.039933,-1.028100,1.068033,True
112,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,0.983538,0.410616,0.614498,-0.015883,initial_speed,0.410616,0.158800,0.251816,True
112,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,0.983538,0.410616,0.614498,-0.015883,initial_heading_error,-0.015883,-0.735100,0.719217,True
112,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,0.983538,0.410616,0.614498,-0.015883,initial_heading_error,-0.015883,0.824600,0.840483,True
116,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.241881,2.113719,0.955495,-0.471958,initial_heading_error,-0.471958,-0.735100,0.263142,True
116,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.241881,2.113719,0.955495,-0.471958,initial_heading_error,-0.471958,-1.028100,0.556142,True
116,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.241881,2.113719,0.955495,-0.471958,initial_heading_error,-0.471958,0.824600,1.296558,True
118,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.499494,1.274577,0.966565,-0.473525,initial_heading_error,-0.473525,-0.735100,0.261575,True
118,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.499494,1.274577,0.966565,-0.473525,initial_heading_error,-0.473525,-1.028100,0.554575,True
118,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.499494,1.274577,0.966565,-0.473525,initial_speed,1.274577,0.158800,1.115777,True
119,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.919012,1.449025,0.488891,-0.248179,initial_heading_error,-0.248179,-0.735100,0.486921,True
119,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.919012,1.449025,0.488891,-0.248179,initial_heading_error,-0.248179,-1.028100,0.779921,True
119,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.919012,1.449025,0.488891,-0.248179,initial_heading_error,-0.248179,0.824600,1.072779,True
120,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.243629,2.485745,0.608604,0.437445,initial_heading_error,0.437445,0.824600,0.387155,True
120,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.243629,2.485745,0.608604,0.437445,initial_heading_error,0.437445,-0.735100,1.172545,True
