case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
52,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.459623,0.818426,0.387211,-0.378779,initial_heading_error,-0.378779,0.747100,1.125879,True
53,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.315913,0.089988,0.404627,0.059847,initial_heading_error,0.059847,0.747100,0.687253,True
53,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.315913,0.089988,0.404627,0.059847,initial_heading_error,0.059847,-1.320800,1.380647,True
53,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.315913,0.089988,0.404627,0.059847,initial_speed,0.089988,1.616400,1.526412,True
55,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.376556,0.841049,0.657096,-0.260244,initial_speed,0.841049,1.616400,0.775351,True
55,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.376556,0.841049,0.657096,-0.260244,initial_heading_error,-0.260244,0.747100,1.007344,True
55,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.376556,0.841049,0.657096,-0.260244,initial_heading_error,-0.260244,-1.320800,1.060556,True
57,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.486629,1.305069,0.473690,-0.144387,initial_speed,1.305069,1.616400,0.311331,True
57,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.486629,1.305069,0.473690,-0.144387,initial_heading_error,-0.144387,0.747100,0.891487,True
57,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,2.486629,1.305069,0.473690,-0.144387,initial_heading_error,-0.144387,-1.320800,1.176413,True
61,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.105622,0.762766,0.598900,-0.358290,initial_speed,0.762766,1.616400,0.853634,True
61,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.105622,0.762766,0.598900,-0.358290,initial_heading_error,-0.358290,-1.320800,0.962510,True
61,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.105622,0.762766,0.598900,-0.358290,initial_heading_error,-0.358290,0.747100,1.105390,True
62,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.177649,0.142303,0.525651,-0.414639,initial_heading_error,-0.414639,-1.320800,0.906161,True
62,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.177649,0.142303,0.525651,-0.414639,initial_heading_error,-0.414639,0.747100,1.161739,True
62,Pass,Fail,fail,initial_heading_error > -1.3198 AND initial_heading_error <= 0.7461 AND initial_speed <= 1.6154,1.177649,0.142303,0.525651,-0.414639,initial_speed,0.142303,1.616400,1.474097,True
