case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,obstacle_speed,obstacle_heading,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
53,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.666660,2.352971,0.446363,3.136963,0.424327,-1.389921,obstacle_heading,-1.389921,0.267800,1.657721,False
54,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.435354,0.718326,0.658209,-0.022723,1.181739,0.818437,initial_heading_error,-0.022723,-0.986300,0.963577,True
55,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.032013,1.158913,0.368556,-0.347417,1.132835,1.336667,initial_heading_error,-0.347417,-0.986300,0.638883,True
56,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.425524,1.408101,0.592518,1.094037,1.132351,0.112257,initial_heading_error,1.094037,1.065400,0.028637,False
56,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.425524,1.408101,0.592518,1.094037,1.132351,0.112257,initial_heading_error,1.094037,1.065400,0.028637,False
56,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.425524,1.408101,0.592518,1.094037,1.132351,0.112257,obstacle_heading,0.112257,0.267800,0.155543,False
58,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.088258,1.206414,0.868996,3.093495,0.669787,0.551285,initial_heading_error,3.093495,-0.986300,4.079795,True
59,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.589339,1.557057,0.600523,-1.274721,0.587153,-2.694675,obstacle_heading,-2.694675,0.267800,2.962475,True
59,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.589339,1.557057,0.600523,-1.274721,0.587153,-2.694675,obstacle_heading,-2.694675,0.267800,2.962475,True
59,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),2.589339,1.557057,0.600523,-1.274721,0.587153,-2.694675,obstacle_heading,-2.694675,0.267800,2.962475,True
60,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.277513,1.361375,0.395244,-2.710503,0.517421,-1.868998,obstacle_heading,-1.868998,0.267800,2.136798,True
60,Pass,Fail,fail,(obstacle_heading <= 0.2668 AND initial_heading_error <= 1.0664) OR (obstacle_heading <= 0.2668 AND initial_heading_error > 1.0664) OR (obstacle_heading > 0.2668 AND initial_heading_error > -0.9853),1.277513,1.361375,0.395244,-2.710503,0.517421,-1.868998,obstacle_heading,-1.868998,0.267800,2.136798,True
